item_id,stage,timestamp,time_spent_minutes,previous_timestamp,time_between_stage,is_delayed
66,Receiving,2026-04-25 17:50:47.981137,8,,,False
66,Storage,2026-04-25 18:48:47.981137,58,2026-04-25 17:50:47.981137,58.0,False
66,Picking,2026-04-25 19:07:47.981137,19,2026-04-25 18:48:47.981137,19.0,False
66,Packing,2026-04-25 19:18:47.981137,11,2026-04-25 19:07:47.981137,11.0,False
66,Shipping,2026-04-25 19:55:47.981137,37,2026-04-25 19:18:47.981137,37.0,False
67,Receiving,2026-04-25 17:47:47.981137,5,,,False
67,Storage,2026-04-25 20:03:47.981137,136,2026-04-25 17:47:47.981137,136.0,True
67,Picking,2026-04-25 21:14:47.981137,71,2026-04-25 20:03:47.981137,71.0,False
67,Packing,2026-04-25 21:39:47.981137,25,2026-04-25 21:14:47.981137,25.0,False
67,Shipping,2026-04-25 22:23:47.981137,44,2026-04-25 21:39:47.981137,44.0,False
68,Receiving,2026-04-25 17:49:47.981137,7,,,False
68,Storage,2026-04-25 20:37:47.981137,168,2026-04-25 17:49:47.981137,168.0,True
68,Picking,2026-04-25 21:54:47.981137,77,2026-04-25 20:37:47.981137,77.0,False
68,Packing,2026-04-25 22:19:47.981137,25,2026-04-25 21:54:47.981137,25.0,False
68,Shipping,2026-04-26 00:42:47.981137,143,2026-04-25 22:19:47.981137,143.0,True
69,Receiving,2026-04-25 17:51:47.981137,9,,,False
69,Storage,2026-04-25 18:53:47.981137,62,2026-04-25 17:51:47.981137,62.0,False
69,Picking,2026-04-25 19:23:47.981137,30,2026-04-25 18:53:47.981137,30.0,False
69,Packing,2026-04-25 19:34:47.981137,11,2026-04-25 19:23:47.981137,11.0,False
69,Shipping,2026-04-25 19:53:47.981137,19,2026-04-25 19:34:47.981137,19.0,False
70,Receiving,2026-04-25 18:02:47.981137,20,,,False
70,Storage,2026-04-25 20:08:47.981137,126,2026-04-25 18:02:47.981137,126.0,True
70,Picking,2026-04-25 20:46:47.981137,38,2026-04-25 20:08:47.981137,38.0,False
70,Packing,2026-04-25 21:11:47.981137,25,2026-04-25 20:46:47.981137,25.0,False
70,Shipping,2026-04-25 21:33:47.981137,22,2026-04-25 21:11:47.981137,22.0,False
71,Receiving,2026-04-25 17:57:47.981137,15,,,False
71,Storage,2026-04-25 19:00:47.981137,63,2026-04-25 17:57:47.981137,63.0,False
71,Picking,2026-04-25 19:29:47.981137,29,2026-04-25 19:00:47.981137,29.0,False
71,Packing,2026-04-25 19:57:47.981137,28,2026-04-25 19:29:47.981137,28.0,False
71,Shipping,2026-04-25 20:09:47.981137,12,2026-04-25 19:57:47.981137,12.0,False
72,Receiving,2026-04-25 18:01:47.981137,19,,,False
72,Storage,2026-04-25 19:42:47.981137,101,2026-04-25 18:01:47.981137,101.0,True
72,Picking,2026-04-25 20:05:47.981137,23,2026-04-25 19:42:47.981137,23.0,False
72,Packing,2026-04-25 20:13:47.981137,8,2026-04-25 20:05:47.981137,8.0,False
72,Shipping,2026-04-25 20:47:47.981137,34,2026-04-25 20:13:47.981137,34.0,False
73,Receiving,2026-04-25 17:58:47.981137,16,,,False
73,Storage,2026-04-25 19:02:47.981137,64,2026-04-25 17:58:47.981137,64.0,False
73,Picking,2026-04-25 19:14:47.981137,12,2026-04-25 19:02:47.981137,12.0,False
73,Packing,2026-04-25 19:40:47.981137,26,2026-04-25 19:14:47.981137,26.0,False
73,Shipping,2026-04-25 20:00:47.981137,20,2026-04-25 19:40:47.981137,20.0,False
74,Receiving,2026-04-25 17:47:47.981137,5,,,False
74,Storage,2026-04-25 21:07:47.981137,200,2026-04-25 17:47:47.981137,200.0,True
74,Picking,2026-04-25 21:51:47.981137,44,2026-04-25 21:07:47.981137,44.0,False
74,Packing,2026-04-25 22:10:47.981137,19,2026-04-25 21:51:47.981137,19.0,False
74,Shipping,2026-04-25 22:22:47.981137,12,2026-04-25 22:10:47.981137,12.0,False
75,Receiving,2026-04-25 18:00:47.981137,18,,,False
75,Storage,2026-04-25 18:47:47.981137,47,2026-04-25 18:00:47.981137,47.0,False
75,Picking,2026-04-25 19:07:47.981137,20,2026-04-25 18:47:47.981137,20.0,False
75,Packing,2026-04-25 19:32:47.981137,25,2026-04-25 19:07:47.981137,25.0,False
75,Shipping,2026-04-25 19:49:47.981137,17,2026-04-25 19:32:47.981137,17.0,False
76,Receiving,2026-04-25 17:48:47.981137,6,,,False
76,Storage,2026-04-25 18:20:47.981137,32,2026-04-25 17:48:47.981137,32.0,False
76,Picking,2026-04-25 18:43:47.981137,23,2026-04-25 18:20:47.981137,23.0,False
76,Packing,2026-04-25 18:52:47.981137,9,2026-04-25 18:43:47.981137,9.0,False
76,Shipping,2026-04-25 19:05:47.981137,13,2026-04-25 18:52:47.981137,13.0,False
77,Receiving,2026-04-25 19:47:47.981137,125,,,True
77,Storage,2026-04-25 22:47:47.981137,180,2026-04-25 19:47:47.981137,180.0,True
77,Picking,2026-04-25 23:36:47.981137,49,2026-04-25 22:47:47.981137,49.0,False
77,Packing,2026-04-25 23:46:47.981137,10,2026-04-25 23:36:47.981137,10.0,False
77,Shipping,2026-04-26 01:30:47.981137,104,2026-04-25 23:46:47.981137,104.0,True
78,Receiving,2026-04-25 17:48:47.981137,6,,,False
78,Storage,2026-04-25 18:26:47.981137,38,2026-04-25 17:48:47.981137,38.0,False
78,Picking,2026-04-25 19:26:47.981137,60,2026-04-25 18:26:47.981137,60.0,False
78,Packing,2026-04-25 19:34:47.981137,8,2026-04-25 19:26:47.981137,8.0,False
78,Shipping,2026-04-25 20:07:47.981137,33,2026-04-25 19:34:47.981137,33.0,False
79,Receiving,2026-04-25 17:57:47.981137,15,,,False
79,Storage,2026-04-25 19:29:47.981137,92,2026-04-25 17:57:47.981137,92.0,True
79,Picking,2026-04-25 20:01:47.981137,32,2026-04-25 19:29:47.981137,32.0,False
79,Packing,2026-04-25 20:22:47.981137,21,2026-04-25 20:01:47.981137,21.0,False
79,Shipping,2026-04-25 20:32:47.981137,10,2026-04-25 20:22:47.981137,10.0,False
80,Receiving,2026-04-25 17:52:47.981137,10,,,False
80,Storage,2026-04-25 19:43:47.981137,111,2026-04-25 17:52:47.981137,111.0,True
80,Picking,2026-04-25 20:42:47.981137,59,2026-04-25 19:43:47.981137,59.0,False
80,Packing,2026-04-25 20:50:47.981137,8,2026-04-25 20:42:47.981137,8.0,False
80,Shipping,2026-04-25 22:20:47.981137,90,2026-04-25 20:50:47.981137,90.0,False
81,Receiving,2026-04-25 17:58:47.981137,16,,,False
81,Storage,2026-04-25 20:58:47.981137,180,2026-04-25 17:58:47.981137,180.0,True
81,Picking,2026-04-25 21:37:47.981137,39,2026-04-25 20:58:47.981137,39.0,False
81,Packing,2026-04-25 21:58:47.981137,21,2026-04-25 21:37:47.981137,21.0,False
81,Shipping,2026-04-25 22:35:47.981137,37,2026-04-25 21:58:47.981137,37.0,False
82,Receiving,2026-04-25 17:48:47.981137,6,,,False
82,Storage,2026-04-25 20:03:47.981137,135,2026-04-25 17:48:47.981137,135.0,True
82,Picking,2026-04-25 21:01:47.981137,58,2026-04-25 20:03:47.981137,58.0,False
82,Packing,2026-04-25 23:11:47.981137,130,2026-04-25 21:01:47.981137,130.0,True
82,Shipping,2026-04-25 23:35:47.981137,24,2026-04-25 23:11:47.981137,24.0,False
83,Receiving,2026-04-25 17:50:47.981137,8,,,False
83,Storage,2026-04-25 19:30:47.981137,100,2026-04-25 17:50:47.981137,100.0,True
83,Picking,2026-04-25 21:35:47.981137,125,2026-04-25 19:30:47.981137,125.0,True
83,Packing,2026-04-25 22:43:47.981137,68,2026-04-25 21:35:47.981137,68.0,False
83,Shipping,2026-04-25 23:10:47.981137,27,2026-04-25 22:43:47.981137,27.0,False
84,Receiving,2026-04-25 17:53:47.981137,11,,,False
84,Storage,2026-04-25 18:53:47.981137,60,2026-04-25 17:53:47.981137,60.0,False
84,Picking,2026-04-25 19:26:47.981137,33,2026-04-25 18:53:47.981137,33.0,False
84,Packing,2026-04-25 19:36:47.981137,10,2026-04-25 19:26:47.981137,10.0,False
84,Shipping,2026-04-25 20:06:47.981137,30,2026-04-25 19:36:47.981137,30.0,False
85,Receiving,2026-04-25 17:51:47.981137,9,,,False
85,Storage,2026-04-25 19:41:47.981137,110,2026-04-25 17:51:47.981137,110.0,True
85,Picking,2026-04-25 20:31:47.981137,50,2026-04-25 19:41:47.981137,50.0,False
85,Packing,2026-04-25 20:55:47.981137,24,2026-04-25 20:31:47.981137,24.0,False
85,Shipping,2026-04-25 21:31:47.981137,36,2026-04-25 20:55:47.981137,36.0,False
86,Receiving,2026-04-25 18:00:47.981137,18,,,False
86,Storage,2026-04-25 21:07:47.981137,187,2026-04-25 18:00:47.981137,187.0,True
86,Picking,2026-04-25 21:18:47.981137,11,2026-04-25 21:07:47.981137,11.0,False
86,Packing,2026-04-25 21:26:47.981137,8,2026-04-25 21:18:47.981137,8.0,False
86,Shipping,2026-04-25 21:56:47.981137,30,2026-04-25 21:26:47.981137,30.0,False
87,Receiving,2026-04-25 17:56:47.981137,14,,,False
87,Storage,2026-04-25 21:41:47.981137,225,2026-04-25 17:56:47.981137,225.0,True
87,Picking,2026-04-25 22:08:47.981137,27,2026-04-25 21:41:47.981137,27.0,False
87,Packing,2026-04-25 22:28:47.981137,20,2026-04-25 22:08:47.981137,20.0,False
87,Shipping,2026-04-25 22:59:47.981137,31,2026-04-25 22:28:47.981137,31.0,False
88,Receiving,2026-04-25 17:51:47.981137,9,,,False
88,Storage,2026-04-25 18:55:47.981137,64,2026-04-25 17:51:47.981137,64.0,False
88,Picking,2026-04-25 19:25:47.981137,30,2026-04-25 18:55:47.981137,30.0,False
88,Packing,2026-04-25 19:41:47.981137,16,2026-04-25 19:25:47.981137,16.0,False
88,Shipping,2026-04-25 19:56:47.981137,15,2026-04-25 19:41:47.981137,15.0,False
89,Receiving,2026-04-25 18:02:47.981137,20,,,False
89,Storage,2026-04-25 19:03:47.981137,61,2026-04-25 18:02:47.981137,61.0,False
89,Picking,2026-04-25 20:57:47.981137,114,2026-04-25 19:03:47.981137,114.0,True
89,Packing,2026-04-25 21:18:47.981137,21,2026-04-25 20:57:47.981137,21.0,False
89,Shipping,2026-04-25 21:53:47.981137,35,2026-04-25 21:18:47.981137,35.0,False
90,Receiving,2026-04-25 17:56:47.981137,14,,,False
90,Storage,2026-04-25 20:46:47.981137,170,2026-04-25 17:56:47.981137,170.0,True
90,Picking,2026-04-25 21:43:47.981137,57,2026-04-25 20:46:47.981137,57.0,False
90,Packing,2026-04-25 22:11:47.981137,28,2026-04-25 21:43:47.981137,28.0,False
90,Shipping,2026-04-25 22:42:47.981137,31,2026-04-25 22:11:47.981137,31.0,False
91,Receiving,2026-04-25 17:47:47.981137,5,,,False
91,Storage,2026-04-25 18:41:47.981137,54,2026-04-25 17:47:47.981137,54.0,False
91,Picking,2026-04-25 20:14:47.981137,93,2026-04-25 18:41:47.981137,93.0,True
91,Packing,2026-04-25 20:31:47.981137,17,2026-04-25 20:14:47.981137,17.0,False
91,Shipping,2026-04-25 21:13:47.981137,42,2026-04-25 20:31:47.981137,42.0,False
92,Receiving,2026-04-25 18:35:47.981137,53,,,False
92,Storage,2026-04-25 19:37:47.981137,62,2026-04-25 18:35:47.981137,62.0,False
92,Picking,2026-04-25 19:50:47.981137,13,2026-04-25 19:37:47.981137,13.0,False
92,Packing,2026-04-25 21:44:47.981137,114,2026-04-25 19:50:47.981137,114.0,True
92,Shipping,2026-04-25 22:13:47.981137,29,2026-04-25 21:44:47.981137,29.0,False
93,Receiving,2026-04-25 17:53:47.981137,11,,,False
93,Storage,2026-04-25 19:46:47.981137,113,2026-04-25 17:53:47.981137,113.0,True
93,Picking,2026-04-25 20:39:47.981137,53,2026-04-25 19:46:47.981137,53.0,False
93,Packing,2026-04-25 20:57:47.981137,18,2026-04-25 20:39:47.981137,18.0,False
93,Shipping,2026-04-25 21:30:47.981137,33,2026-04-25 20:57:47.981137,33.0,False
94,Receiving,2026-04-25 17:56:47.981137,14,,,False
94,Storage,2026-04-25 18:28:47.981137,32,2026-04-25 17:56:47.981137,32.0,False
94,Picking,2026-04-25 18:54:47.981137,26,2026-04-25 18:28:47.981137,26.0,False
94,Packing,2026-04-25 19:24:47.981137,30,2026-04-25 18:54:47.981137,30.0,False
94,Shipping,2026-04-25 20:05:47.981137,41,2026-04-25 19:24:47.981137,41.0,False
95,Receiving,2026-04-25 17:47:47.981137,5,,,False
95,Storage,2026-04-25 18:57:47.981137,70,2026-04-25 17:47:47.981137,70.0,False
95,Picking,2026-04-25 20:49:47.981137,112,2026-04-25 18:57:47.981137,112.0,True
95,Packing,2026-04-25 21:03:47.981137,14,2026-04-25 20:49:47.981137,14.0,False
95,Shipping,2026-04-25 21:23:47.981137,20,2026-04-25 21:03:47.981137,20.0,False
96,Receiving,2026-04-25 17:48:47.981137,6,,,False
96,Storage,2026-04-25 22:02:47.981137,254,2026-04-25 17:48:47.981137,254.0,True
96,Picking,2026-04-25 23:37:47.981137,95,2026-04-25 22:02:47.981137,95.0,True
96,Packing,2026-04-25 23:49:47.981137,12,2026-04-25 23:37:47.981137,12.0,False
96,Shipping,2026-04-26 00:15:47.981137,26,2026-04-25 23:49:47.981137,26.0,False
97,Receiving,2026-04-25 17:58:47.981137,16,,,False
97,Storage,2026-04-25 18:40:47.981137,42,2026-04-25 17:58:47.981137,42.0,False
97,Picking,2026-04-25 19:33:47.981137,53,2026-04-25 18:40:47.981137,53.0,False
97,Packing,2026-04-25 21:29:47.981137,116,2026-04-25 19:33:47.981137,116.0,True
97,Shipping,2026-04-25 22:11:47.981137,42,2026-04-25 21:29:47.981137,42.0,False
98,Receiving,2026-04-25 17:59:47.981137,17,,,False
98,Storage,2026-04-25 20:30:47.981137,151,2026-04-25 17:59:47.981137,151.0,True
98,Picking,2026-04-25 20:51:47.981137,21,2026-04-25 20:30:47.981137,21.0,False
98,Packing,2026-04-25 21:03:47.981137,12,2026-04-25 20:51:47.981137,12.0,False
98,Shipping,2026-04-25 21:42:47.981137,39,2026-04-25 21:03:47.981137,39.0,False
99,Receiving,2026-04-25 18:58:47.981137,76,,,False
99,Storage,2026-04-25 20:06:47.981137,68,2026-04-25 18:58:47.981137,68.0,False
99,Picking,2026-04-25 21:21:47.981137,75,2026-04-25 20:06:47.981137,75.0,False
99,Packing,2026-04-25 21:27:47.981137,6,2026-04-25 21:21:47.981137,6.0,False
99,Shipping,2026-04-25 21:50:47.981137,23,2026-04-25 21:27:47.981137,23.0,False
100,Receiving,2026-04-25 17:52:47.981137,10,,,False
100,Storage,2026-04-25 19:07:47.981137,75,2026-04-25 17:52:47.981137,75.0,False
100,Picking,2026-04-25 19:28:47.981137,21,2026-04-25 19:07:47.981137,21.0,False
100,Packing,2026-04-25 19:55:47.981137,27,2026-04-25 19:28:47.981137,27.0,False
100,Shipping,2026-04-25 21:41:47.981137,106,2026-04-25 19:55:47.981137,106.0,True
101,Receiving,2026-04-25 19:31:47.981137,109,,,True
101,Storage,2026-04-25 21:00:47.981137,89,2026-04-25 19:31:47.981137,89.0,False
101,Picking,2026-04-25 23:02:47.981137,122,2026-04-25 21:00:47.981137,122.0,True
101,Packing,2026-04-25 23:09:47.981137,7,2026-04-25 23:02:47.981137,7.0,False
101,Shipping,2026-04-25 23:30:47.981137,21,2026-04-25 23:09:47.981137,21.0,False
102,Receiving,2026-04-25 18:01:47.981137,19,,,False
102,Storage,2026-04-25 19:19:47.981137,78,2026-04-25 18:01:47.981137,78.0,False
102,Picking,2026-04-25 19:42:47.981137,23,2026-04-25 19:19:47.981137,23.0,False
102,Packing,2026-04-25 19:55:47.981137,13,2026-04-25 19:42:47.981137,13.0,False
102,Shipping,2026-04-25 20:33:47.981137,38,2026-04-25 19:55:47.981137,38.0,False
103,Receiving,2026-04-25 18:00:47.981137,18,,,False
103,Storage,2026-04-25 20:20:47.981137,140,2026-04-25 18:00:47.981137,140.0,True
103,Picking,2026-04-25 20:45:47.981137,25,2026-04-25 20:20:47.981137,25.0,False
103,Packing,2026-04-25 21:01:47.981137,16,2026-04-25 20:45:47.981137,16.0,False
103,Shipping,2026-04-25 21:18:47.981137,17,2026-04-25 21:01:47.981137,17.0,False
104,Receiving,2026-04-25 18:01:47.981137,19,,,False
104,Storage,2026-04-25 18:48:47.981137,47,2026-04-25 18:01:47.981137,47.0,False
104,Picking,2026-04-25 19:18:47.981137,30,2026-04-25 18:48:47.981137,30.0,False
104,Packing,2026-04-25 19:28:47.981137,10,2026-04-25 19:18:47.981137,10.0,False
104,Shipping,2026-04-25 20:06:47.981137,38,2026-04-25 19:28:47.981137,38.0,False
105,Receiving,2026-04-25 18:01:47.981137,19,,,False
105,Storage,2026-04-25 20:12:47.981137,131,2026-04-25 18:01:47.981137,131.0,True
105,Picking,2026-04-25 20:53:47.981137,41,2026-04-25 20:12:47.981137,41.0,False
105,Packing,2026-04-25 20:58:47.981137,5,2026-04-25 20:53:47.981137,5.0,False
105,Shipping,2026-04-25 21:26:47.981137,28,2026-04-25 20:58:47.981137,28.0,False
106,Receiving,2026-04-25 17:50:47.981137,8,,,False
106,Storage,2026-04-25 20:19:47.981137,149,2026-04-25 17:50:47.981137,149.0,True
106,Picking,2026-04-25 20:42:47.981137,23,2026-04-25 20:19:47.981137,23.0,False
106,Packing,2026-04-25 21:06:47.981137,24,2026-04-25 20:42:47.981137,24.0,False
106,Shipping,2026-04-25 21:25:47.981137,19,2026-04-25 21:06:47.981137,19.0,False
107,Receiving,2026-04-25 17:48:47.981137,6,,,False
107,Storage,2026-04-25 19:30:47.981137,102,2026-04-25 17:48:47.981137,102.0,True
107,Picking,2026-04-25 19:40:47.981137,10,2026-04-25 19:30:47.981137,10.0,False
107,Packing,2026-04-25 20:00:47.981137,20,2026-04-25 19:40:47.981137,20.0,False
107,Shipping,2026-04-25 20:25:47.981137,25,2026-04-25 20:00:47.981137,25.0,False
108,Receiving,2026-04-25 17:55:47.981137,13,,,False
108,Storage,2026-04-25 20:30:47.981137,155,2026-04-25 17:55:47.981137,155.0,True
108,Picking,2026-04-25 21:29:47.981137,59,2026-04-25 20:30:47.981137,59.0,False
108,Packing,2026-04-25 21:45:47.981137,16,2026-04-25 21:29:47.981137,16.0,False
108,Shipping,2026-04-25 21:58:47.981137,13,2026-04-25 21:45:47.981137,13.0,False
109,Receiving,2026-04-25 17:47:47.981137,5,,,False
109,Storage,2026-04-25 19:52:47.981137,125,2026-04-25 17:47:47.981137,125.0,True
109,Picking,2026-04-25 20:40:47.981137,48,2026-04-25 19:52:47.981137,48.0,False
109,Packing,2026-04-25 20:49:47.981137,9,2026-04-25 20:40:47.981137,9.0,False
109,Shipping,2026-04-25 21:26:47.981137,37,2026-04-25 20:49:47.981137,37.0,False
110,Receiving,2026-04-25 18:02:47.981137,20,,,False
110,Storage,2026-04-25 20:27:47.981137,145,2026-04-25 18:02:47.981137,145.0,True
110,Picking,2026-04-25 21:51:47.981137,84,2026-04-25 20:27:47.981137,84.0,False
110,Packing,2026-04-25 21:56:47.981137,5,2026-04-25 21:51:47.981137,5.0,False
110,Shipping,2026-04-25 22:34:47.981137,38,2026-04-25 21:56:47.981137,38.0,False
111,Receiving,2026-04-25 17:48:47.981137,6,,,False
111,Storage,2026-04-25 20:32:47.981137,164,2026-04-25 17:48:47.981137,164.0,True
111,Picking,2026-04-25 21:17:47.981137,45,2026-04-25 20:32:47.981137,45.0,False
111,Packing,2026-04-25 21:34:47.981137,17,2026-04-25 21:17:47.981137,17.0,False
111,Shipping,2026-04-25 22:04:47.981137,30,2026-04-25 21:34:47.981137,30.0,False
112,Receiving,2026-04-25 18:02:47.981137,20,,,False
112,Storage,2026-04-25 19:17:47.981137,75,2026-04-25 18:02:47.981137,75.0,False
112,Picking,2026-04-25 19:28:47.981137,11,2026-04-25 19:17:47.981137,11.0,False
112,Packing,2026-04-25 19:35:47.981137,7,2026-04-25 19:28:47.981137,7.0,False
112,Shipping,2026-04-25 20:18:47.981137,43,2026-04-25 19:35:47.981137,43.0,False
113,Receiving,2026-04-25 17:50:47.981137,8,,,False
113,Storage,2026-04-25 20:50:47.981137,180,2026-04-25 17:50:47.981137,180.0,True
113,Picking,2026-04-25 22:27:47.981137,97,2026-04-25 20:50:47.981137,97.0,True
113,Packing,2026-04-25 22:36:47.981137,9,2026-04-25 22:27:47.981137,9.0,False
113,Shipping,2026-04-26 00:51:47.981137,135,2026-04-25 22:36:47.981137,135.0,True
114,Receiving,2026-04-25 17:57:47.981137,15,,,False
114,Storage,2026-04-25 19:32:47.981137,95,2026-04-25 17:57:47.981137,95.0,True
114,Picking,2026-04-25 20:00:47.981137,28,2026-04-25 19:32:47.981137,28.0,False
114,Packing,2026-04-25 20:17:47.981137,17,2026-04-25 20:00:47.981137,17.0,False
114,Shipping,2026-04-25 20:52:47.981137,35,2026-04-25 20:17:47.981137,35.0,False
115,Receiving,2026-04-25 18:40:47.981137,58,,,False
115,Storage,2026-04-25 20:33:47.981137,113,2026-04-25 18:40:47.981137,113.0,True
115,Picking,2026-04-25 22:51:47.981137,138,2026-04-25 20:33:47.981137,138.0,True
115,Packing,2026-04-25 23:12:47.981137,21,2026-04-25 22:51:47.981137,21.0,False
115,Shipping,2026-04-25 23:42:47.981137,30,2026-04-25 23:12:47.981137,30.0,False
116,Receiving,2026-04-25 18:00:47.981137,18,,,False
116,Storage,2026-04-25 20:25:47.981137,145,2026-04-25 18:00:47.981137,145.0,True
116,Picking,2026-04-25 21:16:47.981137,51,2026-04-25 20:25:47.981137,51.0,False
116,Packing,2026-04-25 21:34:47.981137,18,2026-04-25 21:16:47.981137,18.0,False
116,Shipping,2026-04-25 21:48:47.981137,14,2026-04-25 21:34:47.981137,14.0,False
117,Receiving,2026-04-25 17:50:47.981137,8,,,False
117,Storage,2026-04-25 19:55:47.981137,125,2026-04-25 17:50:47.981137,125.0,True
117,Picking,2026-04-25 20:54:47.981137,59,2026-04-25 19:55:47.981137,59.0,False
117,Packing,2026-04-25 20:59:47.981137,5,2026-04-25 20:54:47.981137,5.0,False
117,Shipping,2026-04-25 21:36:47.981137,37,2026-04-25 20:59:47.981137,37.0,False
118,Receiving,2026-04-25 17:52:47.981137,10,,,False
118,Storage,2026-04-25 19:00:47.981137,68,2026-04-25 17:52:47.981137,68.0,False
118,Picking,2026-04-25 19:34:47.981137,34,2026-04-25 19:00:47.981137,34.0,False
118,Packing,2026-04-25 19:53:47.981137,19,2026-04-25 19:34:47.981137,19.0,False
118,Shipping,2026-04-25 20:08:47.981137,15,2026-04-25 19:53:47.981137,15.0,False
119,Receiving,2026-04-25 17:56:47.981137,14,,,False
119,Storage,2026-04-25 20:32:47.981137,156,2026-04-25 17:56:47.981137,156.0,True
119,Picking,2026-04-25 22:46:47.981137,134,2026-04-25 20:32:47.981137,134.0,True
119,Packing,2026-04-26 00:47:47.981137,121,2026-04-25 22:46:47.981137,121.0,True
119,Shipping,2026-04-26 03:09:47.981137,142,2026-04-26 00:47:47.981137,142.0,True
120,Receiving,2026-04-25 17:56:47.981137,14,,,False
120,Storage,2026-04-25 19:33:47.981137,97,2026-04-25 17:56:47.981137,97.0,True
120,Picking,2026-04-25 19:45:47.981137,12,2026-04-25 19:33:47.981137,12.0,False
120,Packing,2026-04-25 19:53:47.981137,8,2026-04-25 19:45:47.981137,8.0,False
120,Shipping,2026-04-25 20:17:47.981137,24,2026-04-25 19:53:47.981137,24.0,False
121,Receiving,2026-04-25 18:02:47.981137,20,,,False
121,Storage,2026-04-25 19:45:47.981137,103,2026-04-25 18:02:47.981137,103.0,True
